Gender,Married,Dependents,Education,Self_Employed,Credit_History,Property_Area,Loan_Status,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,log_loan_Amount,total_income,log_total_income
Male,No,1,Not Graduate,No,1.0,Urban,Y,3596.0,0.0,100.0,240.0,4.605170185988092,3596.0,8.18757739559151
Female,No,0,Graduate,No,0.0,Urban,N,3510.0,0.0,76.0,360.0,4.330733340286331,3510.0,8.163371316459912
Male,Yes,0,Not Graduate,No,1.0,Rural,N,4887.0,0.0,133.0,360.0,4.890349128221754,4887.0,8.494333897270154
Male,Yes,0,Graduate,No,1.0,Urban,Y,2600.0,3500.0,115.0,342.0,4.74493212836325,6100.0,8.716044050161402
Male,Yes,0,Not Graduate,No,0.0,Urban,N,7660.0,0.0,104.0,360.0,4.6443908991413725,7660.0,8.943767262734637
Male,Yes,1,Graduate,No,1.0,Urban,Y,5955.0,5625.0,315.0,360.0,5.752572638825633,11580.0,9.357034751126987
Male,Yes,0,Not Graduate,No,0.0,Semiurban,N,2600.0,1911.0,116.0,360.0,4.7535901911063645,4511.0,8.414274137408396
Male,Yes,2,Not Graduate,No,0.0,Rural,N,3365.0,1917.0,112.0,360.0,4.718498871295094,5282.0,8.572060092857077
Male,Yes,1,Graduate,No,1.0,Semiurban,N,3717.0,2925.0,151.0,360.0,5.017279836814924,6642.0,8.801168401936692
Male,Yes,0,Graduate,Yes,1.0,Semiurban,Y,9560.0,0.0,191.0,360.0,5.25227342804663,9560.0,9.165343006045447
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,2799.0,2253.0,122.0,360.0,4.804021044733257,5052.0,8.527539483470381
Male,Yes,2,Not Graduate,No,1.0,Urban,Y,4226.0,1040.0,110.0,360.0,4.700480365792417,5266.0,8.569026340056254
Male,No,0,Not Graduate,No,1.0,Urban,N,1442.0,0.0,35.0,360.0,3.5553480614894135,1442.0,7.273786317844895
Female,No,2,Graduate,No,1.0,Semiurban,Y,3750.0,2083.0,120.0,360.0,4.787491742782046,5833.0,8.671286726753637
Male,Yes,1,Graduate,No,1.0,Urban,N,4166.0,3369.0,201.0,360.0,5.303304908059076,7535.0,8.927314111060596
Male,No,0,Graduate,No,1.0,Urban,N,3167.0,0.0,74.0,360.0,4.30406509320417,3167.0,8.06054004653864
Male,No,1,Graduate,Yes,1.0,Rural,N,4692.0,0.0,106.0,360.0,4.663439094112067,4692.0,8.453614209773367
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,3500.0,1667.0,114.0,360.0,4.736198448394496,5167.0,8.550047528287184
Male,No,3+,Graduate,No,1.0,Rural,N,12500.0,3000.0,320.0,360.0,5.768320995793772,15500.0,9.648595302907339
Male,Yes,0,Graduate,No,1.0,Urban,Y,2275.0,2067.0,146.41216216216216,360.0,4.986425672954842,4342.0,8.376090350438238
Male,Yes,0,Graduate,No,0.0,Urban,N,1828.0,1330.0,100.0,342.0,4.605170185988092,3158.0,8.057694194815587
Female,Yes,0,Graduate,No,1.0,Semiurban,Y,3667.0,1459.0,144.0,360.0,4.969813299576001,5126.0,8.542080906924017
Male,No,0,Graduate,No,1.0,Urban,Y,4166.0,7210.0,184.0,360.0,5.214935757608986,11376.0,9.339261152043022
Male,No,0,Not Graduate,No,1.0,Semiurban,Y,3748.0,1668.0,110.0,360.0,4.700480365792417,5416.0,8.59711281459211
Male,No,0,Graduate,No,1.0,Urban,N,3600.0,0.0,80.0,360.0,4.382026634673881,3600.0,8.1886891244442
Male,No,0,Graduate,No,1.0,Urban,Y,1800.0,1213.0,47.0,360.0,3.8501476017100584,3013.0,8.0106915391303
Male,Yes,0,Graduate,No,1.0,Urban,Y,2400.0,0.0,75.0,360.0,4.31748811353631,2400.0,7.783224016336037
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,3941.0,2336.0,134.0,360.0,4.897839799950911,6277.0,8.744647438317532
Male,Yes,0,Not Graduate,Yes,1.0,Urban,Y,4695.0,0.0,96.0,342.0,4.564348191467836,4695.0,8.454253391642363
Female,No,0,Graduate,No,1.0,Urban,Y,3410.0,0.0,88.0,342.0,4.477336814478207,3410.0,8.134467570277563
Male,Yes,1,Graduate,No,1.0,Urban,Y,5649.0,0.0,44.0,360.0,3.784189633918261,5649.0,8.639233817325263
Male,Yes,0,Graduate,No,1.0,Urban,Y,5821.0,0.0,144.0,360.0,4.969813299576001,5821.0,8.669227347271736
Female,Yes,0,Graduate,No,0.0,Urban,N,2645.0,3440.0,120.0,360.0,4.787491742782046,6085.0,8.713582005421628
Female,No,0,Graduate,No,1.0,Semiurban,Y,4000.0,2275.0,144.0,360.0,4.969813299576001,6275.0,8.744328763999984
Female,Yes,0,Not Graduate,No,1.0,Semiurban,Y,1928.0,1644.0,100.0,360.0,4.605170185988092,3572.0,8.18088094199639
Female,No,0,Graduate,No,1.0,Semiurban,Y,3086.0,0.0,120.0,360.0,4.787491742782046,3086.0,8.034631032923107
Female,No,0,Graduate,No,1.0,Semiurban,N,4230.0,0.0,112.0,360.0,4.718498871295094,4230.0,8.349957272040324
Male,Yes,2,Graduate,No,1.0,Urban,N,4616.0,0.0,134.0,360.0,4.897839799950911,4616.0,8.437283808187935
Female,Yes,1,Graduate,Yes,0.0,Urban,N,11500.0,0.0,286.0,360.0,5.655991810819852,11500.0,9.350102314351341
Male,Yes,2,Graduate,No,1.0,Semiurban,Y,2708.0,1167.0,97.0,360.0,4.574710978503383,3875.0,8.262300941787448
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,2132.0,1591.0,96.0,360.0,4.564348191467836,3723.0,8.222285073872717
Male,Yes,0,Graduate,No,1.0,Rural,N,3366.0,2200.0,135.0,360.0,4.90527477843843,5566.0,8.624431942085836
Male,Yes,1,Graduate,No,1.0,Urban,Y,8080.0,2250.0,180.0,360.0,5.19295685089021,10330.0,9.242807562113684
Male,Yes,2,Not Graduate,No,1.0,Urban,Y,3357.0,2859.0,144.0,360.0,4.969813299576001,6216.0,8.734881892047483
Male,Yes,0,Graduate,No,1.0,Urban,Y,2500.0,3796.0,120.0,360.0,4.787491742782046,6296.0,8.74766979009724
Male,Yes,3+,Graduate,No,1.0,Urban,Y,3029.0,0.0,99.0,360.0,4.59511985013459,3029.0,8.015987811027237
Male,Yes,0,Not Graduate,Yes,0.0,Rural,N,2609.0,3449.0,165.0,180.0,5.10594547390058,6058.0,8.709134991587183
Male,Yes,1,Graduate,No,0.0,Rural,N,4945.0,0.0,146.41216216216216,360.0,4.986425672954842,4945.0,8.506132244056813
Female,No,0,Graduate,No,0.0,Semiurban,N,4166.0,0.0,116.0,360.0,4.7535901911063645,4166.0,8.334711621820917
Male,Yes,0,Graduate,No,1.0,Semiurban,N,5726.0,4595.0,258.0,360.0,5.552959584921617,10321.0,9.241935933565934
Male,No,0,Not Graduate,No,0.0,Urban,N,3200.0,2254.0,126.0,180.0,4.836281906951478,5454.0,8.604104563405533
Male,Yes,1,Graduate,No,1.0,Urban,Y,10750.0,0.0,312.0,360.0,5.7430031878094825,10750.0,9.28266103355581
Male,Yes,3+,Not Graduate,Yes,1.0,Urban,Y,7100.0,0.0,125.0,60.0,4.8283137373023015,7100.0,8.867850063029406
Female,No,0,Graduate,No,0.0,Semiurban,N,4300.0,0.0,136.0,360.0,4.912654885736052,4300.0,8.366370301681654
Male,Yes,0,Graduate,No,1.0,Urban,Y,3208.0,3066.0,172.0,360.0,5.147494476813453,6274.0,8.744169388750624
Male,Yes,2,Not Graduate,Yes,1.0,Semiurban,Y,1875.0,1875.0,97.0,360.0,4.574710978503383,3750.0,8.229511118964457
Male,No,0,Graduate,No,1.0,Semiurban,Y,3500.0,0.0,81.0,300.0,4.394449154672439,3500.0,8.160518247477505
Male,Yes,3+,Not Graduate,No,0.0,Semiurban,N,4755.0,0.0,95.0,342.0,4.553876891600541,4755.0,8.46695197497949
Male,Yes,3+,Graduate,Yes,1.0,Semiurban,Y,5266.0,1774.0,187.0,360.0,5.231108616854587,7040.0,8.859363449152088
Male,No,0,Graduate,No,1.0,Urban,N,3750.0,0.0,113.0,480.0,4.727387818712341,3750.0,8.229511118964457
Male,No,0,Graduate,No,1.0,Urban,N,3750.0,4750.0,176.0,360.0,5.170483995038151,8500.0,9.047821442478408
Male,Yes,1,Graduate,Yes,1.0,Urban,N,1000.0,3022.0,110.0,360.0,4.700480365792417,4022.0,8.299534570332597
Male,Yes,3+,Graduate,No,0.0,Semiurban,N,3167.0,4000.0,180.0,300.0,5.19295685089021,7167.0,8.877242435993919
Male,Yes,3+,Not Graduate,Yes,1.0,Semiurban,Y,3333.0,2166.0,130.0,360.0,4.867534450455582,5499.0,8.612321536507814
Female,No,0,Graduate,No,1.0,Semiurban,Y,3846.0,0.0,111.0,360.0,4.709530201312334,3846.0,8.254788926148725
Male,Yes,1,Graduate,Yes,1.0,Semiurban,Y,2395.0,0.0,146.41216216216216,360.0,4.986425672954842,2395.0,7.781138509845015
Female,Yes,2,Graduate,No,1.0,Urban,N,1378.0,1881.0,167.0,360.0,5.117993812416755,3259.0,8.089175678837561
Male,Yes,0,Graduate,No,1.0,Semiurban,N,6000.0,2250.0,265.0,360.0,5.579729825986222,8250.0,9.017968479328726
Male,Yes,1,Graduate,No,1.0,Urban,Y,3988.0,0.0,50.0,240.0,3.912023005428146,3988.0,8.291045131081729
Male,No,0,Graduate,No,1.0,Semiurban,Y,2366.0,2531.0,136.0,360.0,4.912654885736052,4897.0,8.496378051702317
Male,Yes,2,Not Graduate,No,1.0,Semiurban,Y,3333.0,2000.0,99.0,360.0,4.59511985013459,5333.0,8.581669210600602
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,2500.0,2118.0,104.0,360.0,4.6443908991413725,4618.0,8.43771698991444
Male,No,0,Graduate,No,1.0,Urban,Y,8566.0,0.0,210.0,360.0,5.3471075307174685,8566.0,9.055556158175316
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,5695.0,4167.0,175.0,360.0,5.1647859739235145,9862.0,9.196444266784072
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,2958.0,2900.0,131.0,360.0,4.875197323201151,5858.0,8.675563527387679
Male,Yes,2,Graduate,No,1.0,Semiurban,Y,6250.0,5654.0,188.0,180.0,5.236441962829949,11904.0,9.384629757072872
Male,Yes,2,Not Graduate,No,1.0,Urban,Y,3273.0,1820.0,81.0,360.0,4.394449154672439,5093.0,8.535622326884605
Male,No,0,Graduate,No,1.0,Semiurban,Y,4133.0,0.0,122.0,360.0,4.804021044733257,4133.0,8.326758814511733
Male,No,0,Not Graduate,No,1.0,Semiurban,Y,3620.0,0.0,25.0,120.0,3.2188758248682006,3620.0,8.194229304819817
Male,No,0,Graduate,No,1.0,Urban,N,6782.0,0.0,146.41216216216216,360.0,4.986425672954842,6782.0,8.822027322685583
Female,Yes,0,Graduate,No,1.0,Semiurban,Y,2484.0,2302.0,137.0,360.0,4.919980925828125,4786.0,8.47345026846832
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,1977.0,997.0,50.0,360.0,3.912023005428146,2974.0,7.9976631270201
Male,Yes,0,Not Graduate,No,1.0,Semiurban,Y,4188.0,0.0,115.0,180.0,4.74493212836325,4188.0,8.339978571990427
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,1759.0,3541.0,131.0,360.0,4.875197323201151,5300.0,8.575462099540212
Male,Yes,2,Not Graduate,No,1.0,Urban,Y,4288.0,3263.0,133.0,180.0,4.890349128221754,7551.0,8.929435283803425
Male,No,0,Graduate,No,1.0,Semiurban,Y,4843.0,3806.0,151.0,360.0,5.017279836814924,8649.0,9.065198986306513
Male,Yes,0,Graduate,No,1.0,Urban,Y,13650.0,0.0,146.41216216216216,360.0,4.986425672954842,13650.0,9.521494800613105
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,4652.0,3583.0,146.41216216216216,360.0,4.986425672954842,8235.0,9.016148642611741
Male,Yes,0,Graduate,No,1.0,Urban,Y,3816.0,754.0,160.0,360.0,5.075173815233827,4570.0,8.42726848388825
Male,Yes,1,Graduate,No,1.0,Urban,Y,3052.0,1030.0,100.0,360.0,4.605170185988092,4082.0,8.31434234336979
Male,Yes,2,Graduate,No,1.0,Urban,Y,11417.0,1126.0,225.0,360.0,5.41610040220442,12543.0,9.436918020024674
Male,No,0,Not Graduate,No,1.0,Rural,N,7333.0,0.0,120.0,360.0,4.787491742782046,7333.0,8.9001399880938
Male,Yes,2,Graduate,No,0.0,Urban,N,3800.0,3600.0,216.0,360.0,5.375278407684165,7400.0,8.909235279192261
Male,Yes,3+,Not Graduate,No,1.0,Semiurban,Y,2071.0,754.0,94.0,480.0,4.543294782270004,2825.0,7.946263643580541
Male,No,0,Graduate,No,1.0,Urban,Y,5316.0,0.0,136.0,360.0,4.912654885736052,5316.0,8.578476419833136
Female,Yes,0,Graduate,No,1.0,Semiurban,Y,2929.0,2333.0,139.0,360.0,4.9344739331306915,5262.0,8.568266461600238
Male,Yes,0,Not Graduate,No,0.0,Rural,N,3572.0,4114.0,152.0,342.0,5.0238805208462765,7686.0,8.94715577112479
Female,No,1,Graduate,Yes,1.0,Semiurban,Y,7451.0,0.0,146.41216216216216,360.0,4.986425672954842,7451.0,8.916103530553727
Male,No,0,Graduate,No,1.0,Semiurban,Y,5050.0,0.0,118.0,360.0,4.770684624465665,5050.0,8.527143522269405
Male,Yes,1,Graduate,No,1.0,Rural,Y,14583.0,0.0,185.0,180.0,5.220355825078324,14583.0,9.587611745713565
Female,Yes,0,Graduate,No,1.0,Semiurban,Y,3167.0,2283.0,154.0,360.0,5.0369526024136295,5450.0,8.60337088765729
Male,Yes,1,Graduate,No,1.0,Urban,Y,2214.0,1398.0,85.0,360.0,4.442651256490317,3612.0,8.192016914536875
Male,Yes,0,Graduate,No,1.0,Rural,N,5568.0,2142.0,175.0,360.0,5.1647859739235145,7710.0,8.950273466557375
Female,No,0,Graduate,No,1.0,Urban,Y,10408.0,0.0,259.0,360.0,5.556828061699537,10408.0,9.250330020192342
Male,Yes,0,Graduate,No,1.0,Rural,Y,5667.0,2667.0,180.0,360.0,5.19295685089021,8334.0,9.0280988119824
Female,No,0,Graduate,No,1.0,Semiurban,Y,4166.0,0.0,44.0,360.0,3.784189633918261,4166.0,8.334711621820917
Female,No,0,Graduate,No,0.0,Semiurban,Y,2137.0,8980.0,137.0,360.0,4.919980925828125,11117.0,9.316230747233615
Male,Yes,2,Graduate,No,1.0,Semiurban,Y,2957.0,0.0,81.0,360.0,4.394449154672439,2957.0,7.9919305198524775
Male,Yes,0,Not Graduate,No,1.0,Rural,Y,4300.0,2014.0,194.0,360.0,5.267858159063328,6314.0,8.750524669117937
Female,No,0,Graduate,No,1.0,Rural,Y,3692.0,0.0,93.0,360.0,4.532599493153256,3692.0,8.213923595622743
Male,Yes,3+,Graduate,No,1.0,Rural,Y,23803.0,0.0,370.0,360.0,5.91350300563827,23803.0,10.077566902136047
Male,No,0,Graduate,No,1.0,Rural,Y,3865.0,1640.0,146.41216216216216,360.0,4.986425672954842,5505.0,8.61341204915678
Male,Yes,1,Graduate,Yes,0.0,Urban,N,10513.0,3850.0,160.0,180.0,5.075173815233827,14363.0,9.572410734431823
Male,Yes,0,Graduate,No,1.0,Rural,N,6080.0,2569.0,182.0,360.0,5.204006687076795,8649.0,9.065198986306513
Male,No,0,Graduate,Yes,1.0,Urban,Y,20166.0,0.0,650.0,480.0,6.476972362889683,20166.0,9.91175329695316
Male,No,0,Graduate,No,1.0,Urban,Y,2014.0,1929.0,74.0,360.0,4.30406509320417,3943.0,8.279697133877628
Male,No,0,Graduate,No,1.0,Semiurban,Y,2718.0,0.0,70.0,360.0,4.248495242049359,2718.0,7.907651594711089
Male,Yes,0,Graduate,Yes,1.0,Semiurban,Y,3459.0,0.0,25.0,120.0,3.2188758248682006,3459.0,8.148734808937169
Male,No,0,Graduate,No,1.0,Semiurban,Y,4895.0,0.0,102.0,360.0,4.624972813284271,4895.0,8.49596955496461
Male,Yes,3+,Graduate,No,1.0,Semiurban,N,4000.0,7750.0,290.0,360.0,5.66988092298052,11750.0,9.371608519572305
Female,Yes,0,Graduate,No,1.0,Rural,N,4583.0,0.0,84.0,360.0,4.430816798843313,4583.0,8.430109084509125
Male,Yes,2,Graduate,Yes,1.0,Urban,Y,3316.0,3500.0,88.0,360.0,4.477336814478207,6816.0,8.827028068509152
Male,No,0,Graduate,No,0.0,Semiurban,N,14999.0,0.0,242.0,360.0,5.488937726156687,14999.0,9.61573881119536
Male,Yes,2,Not Graduate,No,1.0,Rural,N,4200.0,1430.0,129.0,360.0,4.859812404361672,5630.0,8.635864721133736
Male,Yes,2,Graduate,No,1.0,Rural,N,5042.0,2083.0,185.0,360.0,5.220355825078324,7125.0,8.871365005136852
Male,No,0,Graduate,No,1.0,Urban,Y,5417.0,0.0,168.0,360.0,5.123963979403259,5417.0,8.597297435657898
Male,No,0,Graduate,Yes,1.0,Semiurban,Y,6950.0,0.0,175.0,180.0,5.1647859739235145,6950.0,8.846496938558838
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,2698.0,2034.0,122.0,360.0,4.804021044733257,4732.0,8.462103225098277
Male,Yes,2,Graduate,No,1.0,Urban,Y,11757.0,0.0,187.0,180.0,5.231108616854587,11757.0,9.372204086867741
Female,Yes,0,Graduate,No,1.0,Semiurban,Y,2330.0,4486.0,100.0,360.0,4.605170185988092,6816.0,8.827028068509152
Female,Yes,2,Graduate,No,1.0,Urban,Y,14866.0,0.0,70.0,360.0,4.248495242049359,14866.0,9.60683200528524
Male,Yes,1,Graduate,No,1.0,Urban,Y,1538.0,1425.0,30.0,360.0,3.4011973816621555,2963.0,7.993957547573565
Female,No,0,Graduate,No,1.0,Rural,N,10000.0,1666.0,225.0,360.0,5.41610040220442,11666.0,9.364433907313582
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,4860.0,830.0,125.0,360.0,4.8283137373023015,5690.0,8.646465527120377
Male,No,0,Graduate,No,0.0,Rural,N,6277.0,0.0,118.0,360.0,4.770684624465665,6277.0,8.744647438317532
Male,Yes,0,Graduate,Yes,1.0,Rural,Y,2577.0,3750.0,152.0,360.0,5.0238805208462765,6327.0,8.752581469146884
Male,No,0,Graduate,No,1.0,Urban,N,9166.0,0.0,244.0,360.0,5.497168225293202,9166.0,9.123256265069069
Male,Yes,2,Not Graduate,No,1.0,Rural,N,2281.0,0.0,113.0,360.0,4.727387818712341,2281.0,7.732369222284388
Male,No,0,Graduate,No,1.0,Urban,Y,3254.0,0.0,50.0,360.0,3.912023005428146,3254.0,8.087640287778983
Male,Yes,3+,Graduate,No,0.0,Semiurban,Y,39999.0,0.0,600.0,180.0,6.396929655216146,39999.0,10.596609732783568
Male,Yes,1,Graduate,No,1.0,Rural,Y,6000.0,0.0,160.0,360.0,5.075173815233827,6000.0,8.699514748210191
Male,Yes,1,Graduate,No,1.0,Urban,Y,9538.0,0.0,187.0,360.0,5.231108616854587,9538.0,9.16303909885817
Male,No,0,Graduate,No,1.0,Rural,Y,2980.0,2083.0,120.0,360.0,4.787491742782046,5063.0,8.529714471969909
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,4583.0,5625.0,255.0,360.0,5.541263545158426,10208.0,9.23092700558457
Male,Yes,0,Not Graduate,No,1.0,Semiurban,Y,1863.0,1041.0,98.0,360.0,4.584967478670572,2904.0,7.973844375944687
Male,Yes,0,Graduate,No,1.0,Urban,N,7933.0,0.0,275.0,360.0,5.616771097666572,7933.0,8.978786553302003
Male,Yes,1,Graduate,No,0.0,Semiurban,N,3089.0,1280.0,121.0,360.0,4.795790545596741,4369.0,8.382289428951436
Male,Yes,2,Graduate,No,1.0,Rural,Y,4167.0,1447.0,158.0,360.0,5.062595033026967,5614.0,8.633018756921828
Male,Yes,0,Graduate,No,1.0,Urban,Y,9323.0,0.0,75.0,180.0,4.31748811353631,9323.0,9.140239744296693
Male,Yes,0,Graduate,No,1.0,Rural,Y,3707.0,3166.0,182.0,342.0,5.204006687076795,6873.0,8.835355971121606
Female,Yes,0,Graduate,No,1.0,Rural,N,4583.0,0.0,112.0,360.0,4.718498871295094,4583.0,8.430109084509125
Male,Yes,0,Graduate,No,1.0,Rural,Y,2439.0,3333.0,129.0,360.0,4.859812404361672,5772.0,8.660773919893762
Male,No,0,Graduate,No,0.0,Semiurban,N,2237.0,0.0,63.0,480.0,4.143134726391533,2237.0,7.71289096149013
Male,Yes,2,Graduate,No,1.0,Semiurban,Y,8000.0,0.0,200.0,360.0,5.298317366548036,8000.0,8.987196820661973
Male,Yes,0,Not Graduate,No,1.0,Rural,Y,1820.0,1769.0,95.0,360.0,4.553876891600541,3589.0,8.185628891147607
Male,Yes,3+,Graduate,No,1.0,Urban,Y,51763.0,0.0,700.0,300.0,6.551080335043404,51763.0,10.854430887309706
Male,Yes,3+,Not Graduate,No,1.0,Rural,N,3522.0,0.0,81.0,180.0,4.394449154672439,3522.0,8.166784289056151
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,5708.0,5625.0,187.0,360.0,5.231108616854587,11333.0,9.335474102732949
Male,Yes,0,Not Graduate,Yes,1.0,Semiurban,N,4344.0,736.0,87.0,360.0,4.465908118654584,5080.0,8.533066540572527
Male,Yes,0,Graduate,No,1.0,Rural,Y,3497.0,1964.0,116.0,360.0,4.7535901911063645,5461.0,8.605387202152153
Male,Yes,2,Graduate,No,1.0,Rural,Y,2045.0,1619.0,101.0,360.0,4.61512051684126,3664.0,8.20631072579402
Male,Yes,3+,Graduate,No,0.0,Semiurban,N,5516.0,11300.0,495.0,360.0,6.20455776256869,16816.0,9.730086093116732
Male,Yes,1,Graduate,No,1.0,Semiurban,Y,3750.0,0.0,116.0,360.0,4.7535901911063645,3750.0,8.229511118964457
Male,No,0,Not Graduate,No,0.0,Urban,N,2333.0,1451.0,102.0,480.0,4.624972813284271,3784.0,8.238536930171769
Male,Yes,1,Graduate,No,0.0,Urban,N,6400.0,7250.0,180.0,360.0,5.19295685089021,13650.0,9.521494800613105
Male,No,0,Graduate,No,1.0,Rural,N,1916.0,5063.0,67.0,360.0,4.204692619390966,6979.0,8.850660919017152
Male,Yes,0,Graduate,No,1.0,Semiurban,Y,4600.0,0.0,73.0,180.0,4.290459441148391,4600.0,8.433811582477187
Male,Yes,1,Graduate,No,1.0,Semiurban,N,33846.0,0.0,260.0,360.0,5.560681631015528,33846.0,10.429576102968031
Female,Yes,0,Graduate,No,1.0,Semiurban,Y,3625.0,0.0,108.0,360.0,4.68213122712422,3625.0,8.195609567288775
Male,Yes,0,Graduate,Yes,1.0,Semiurban,Y,39147.0,4750.0,120.0,360.0,4.787491742782046,43897.0,10.689601259598334
Male,Yes,1,Graduate,Yes,0.0,Rural,N,2178.0,0.0,66.0,300.0,4.189654742026425,2178.0,7.686162303492906
Male,Yes,0,Graduate,No,1.0,Rural,Y,2383.0,2138.0,58.0,360.0,4.060443010546419,4521.0,8.416488487294606
Male,Yes,0,Graduate,Yes,1.0,Rural,Y,674.0,5296.0,168.0,360.0,5.123963979403259,5970.0,8.694502206386648
Male,Yes,0,Graduate,No,1.0,Rural,Y,9328.0,0.0,188.0,180.0,5.236441962829949,9328.0,9.140775908590273
Male,No,0,Not Graduate,No,1.0,Rural,Y,4885.0,0.0,48.0,360.0,3.871201010907891,4885.0,8.493924564476883
Male,No,0,Graduate,No,1.0,Semiurban,N,12000.0,0.0,164.0,360.0,5.099866427824199,12000.0,9.392661928770137
Male,Yes,0,Not Graduate,No,1.0,Urban,N,6033.0,0.0,160.0,360.0,5.075173815233827,6033.0,8.704999678440762
Male,No,0,Graduate,No,1.0,Semiurban,Y,3858.0,0.0,76.0,360.0,4.330733340286331,3858.0,8.257904193465674
Male,No,0,Graduate,No,1.0,Rural,Y,4191.0,0.0,120.0,360.0,4.787491742782046,4191.0,8.340694647925071
Male,Yes,1,Graduate,No,1.0,Semiurban,N,3125.0,2583.0,170.0,360.0,5.135798437050262,5708.0,8.649623978596727
Male,No,0,Graduate,No,1.0,Rural,Y,8333.0,3750.0,187.0,360.0,5.231108616854587,12083.0,9.399554785027307
Female,No,0,Not Graduate,No,1.0,Urban,Y,1907.0,2365.0,120.0,342.0,4.787491742782046,4272.0,8.35983738064003
Female,Yes,0,Graduate,No,1.0,Semiurban,Y,3416.0,2816.0,113.0,360.0,4.727387818712341,6232.0,8.737452587550584
Male,No,0,Graduate,Yes,1.0,Urban,N,11000.0,0.0,83.0,360.0,4.418840607796598,11000.0,9.305650551780507
Male,Yes,1,Not Graduate,No,1.0,Semiurban,Y,2600.0,2500.0,90.0,360.0,4.499809670330265,5100.0,8.536995818712418
Male,No,2,Graduate,No,0.0,Semiurban,Y,4923.0,0.0,166.0,360.0,5.111987788356544,4923.0,8.5016733797582
Male,Yes,3+,Not Graduate,No,1.0,Urban,N,3992.0,0.0,146.41216216216216,180.0,4.986425672954842,3992.0,8.292047637431354
Male,Yes,1,Not Graduate,No,1.0,Urban,Y,3500.0,1083.0,135.0,360.0,4.90527477843843,4583.0,8.430109084509125
Male,Yes,2,Not Graduate,No,1.0,Semiurban,Y,3917.0,0.0,124.0,360.0,4.820281565605037,3917.0,8.27308133366583
Female,No,0,Not Graduate,No,1.0,Semiurban,Y,4408.0,0.0,120.0,360.0,4.787491742782046,4408.0,8.391176350832751
Female,No,0,Graduate,No,1.0,Urban,Y,3244.0,0.0,80.0,360.0,4.382026634673881,3244.0,8.084562415235304
